"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GENE_0189",216.166473559074,-0.0478712546067378,0.210362579583672,-0.227565447721167,0.819984083900895,0.997316497767322
"GENE_0190",297.909091444811,-0.0660297346631927,0.196638969840427,-0.335791703530465,0.737027946913097,0.997316497767322
"GENE_0191",20.777286774627,0.0697662148282262,0.300606985948171,0.232084476041601,0.816472402051021,0.997316497767322
"GENE_0192",285.217280570264,-0.0502136202064123,0.186234237146114,-0.26962614917587,0.78744788101937,0.997316497767322
"GENE_0193",31.0932183748157,0.00393779419122132,0.252433377147008,0.0155993404506413,0.987554031863556,0.997316497767322
"GENE_0194",465.337745454769,0.0287299046510519,0.185238088122541,0.15509717759582,0.876744707214554,0.997316497767322
"GENE_0195",226.536514004103,0.0311407228956811,0.173736007124255,0.179241617274014,0.857747986972587,0.997316497767322
"GENE_0201",497.451533927025,-0.0494536181973848,0.196372584564833,-0.251835653673222,0.801168097615023,0.997316497767322
"GENE_0204",213.823085472281,0.00502450856329848,0.181761520893354,0.0276434117551566,0.977946557308303,0.997316497767322
"GENE_0207",52.0408427992618,-0.0103275222890807,0.250552341506392,-0.0412190212511635,0.967121289792848,0.997316497767322
"GENE_0210",455.330830008899,-0.0503231296128318,0.165981268697368,-0.303185594421412,0.761748426662885,0.997316497767322
"GENE_0211",48.9430205036774,-0.0156749728908778,0.214386122108801,-0.0731156137192628,0.941714116962376,0.997316497767322
"GENE_0216",73.0946377241909,0.0176641938827395,0.180624279179384,0.0977952352972248,0.92209489093064,0.997316497767322
"GENE_0219",268.73262652685,-0.00919092445098514,0.181953898300764,-0.0505123799864557,0.9597140841967,0.997316497767322
"GENE_0222",49.4523387511432,-0.086664036007237,0.232292611011408,-0.373081328889023,0.709087914495025,0.997316497767322
"GENE_0226",89.1461455468497,-0.0657576525143703,0.227144874482189,-0.289496527994633,0.772201436462078,0.997316497767322
"GENE_0235",307.483261417983,0.0086837861907673,0.160136415565306,0.0542274295332028,0.956753967223794,0.997316497767322
"GENE_0238",19.7695851663407,0.11734437682303,0.282652315824954,0.415154485752389,0.678028815159218,0.997316497767322
"GENE_0242",477.580781781655,-0.0129119145990045,0.177268066855083,-0.0728383562142642,0.941934748160173,0.997316497767322
"GENE_0246",19.6284112413332,-0.0143542611991109,0.285541065283622,-0.0502703917030394,0.959906917925424,0.997316497767322
"GENE_0247",27.5499595441138,-0.0122645188822912,0.257697170789699,-0.047592757206869,0.962040804401858,0.997316497767322
"GENE_0250",493.818489837523,-0.0334511629540504,0.174364117171067,-0.191846599499779,0.847862367747944,0.997316497767322
"GENE_0252",284.578206410077,0.00937401951490242,0.181879640454801,0.0515396857584617,0.958895479194837,0.997316497767322
"GENE_0258",213.696383927538,-0.0379823150207007,0.200958427566141,-0.189005833100479,0.850088245039061,0.997316497767322
"GENE_0259",429.969144967948,-0.00549692147535502,0.156236743070955,-0.0351832825448659,0.971933592574793,0.997316497767322
"GENE_0260",49.8987393200746,-0.0177904362063693,0.219670182159242,-0.0809870326117943,0.935452265104365,0.997316497767322
"GENE_0261",48.6887430804321,0.0646134089993521,0.214566867919747,0.301134138862105,0.763312209475142,0.997316497767322
"GENE_0262",29.4314962168011,-0.0517541221980634,0.244372850989296,-0.211783436615593,0.832275991089937,0.997316497767322
"GENE_0264",145.024956556282,-0.0808012260653562,0.196051483251547,-0.412142895964134,0.680234689204057,0.997316497767322
"GENE_0267",46.5913388319092,-0.0150896127118205,0.246965633827569,-0.0611000505534147,0.951279528891945,0.997316497767322
"GENE_0268",46.3619652902179,0.00590654743034978,0.219484570264118,0.0269109916165956,0.978530726651047,0.997316497767322
"GENE_0270",74.5685283465011,0.043788727855276,0.212646782950668,0.205922362180455,0.836851557283125,0.997316497767322
"GENE_0271",31.7655464432595,-0.0986205384733987,0.252093598343893,-0.391206040618554,0.695644943636366,0.997316497767322
"GENE_0276",22.876403965242,0.066768202980897,0.284521611695965,0.234668300179054,0.814466193514731,0.997316497767322
"GENE_0280",19.525411889888,-0.032696426122563,0.29774498226363,-0.109813525232183,0.912557264335674,0.997316497767322
"GENE_0281",27.3241791210376,-0.0982848521647368,0.270439327412163,-0.363426625503124,0.716286215224869,0.997316497767322
"GENE_0282",285.309832787745,-0.0336780266914516,0.193279131743884,-0.174245540051776,0.861672497128753,0.997316497767322
"GENE_0287",22.4074605401463,0.0819887233147824,0.271967854972762,0.301464757013264,0.763060120512362,0.997316497767322
"GENE_0288",18.5515187624783,0.0923181728594092,0.292116906789243,0.316031598013651,0.75197852454179,0.997316497767322
"GENE_0289",501.960871709221,-0.00630935237245728,0.207919158756857,-0.0303452188349584,0.975791733746682,0.997316497767322
"GENE_0290",48.5144867611091,-0.0941998152342681,0.24054085657451,-0.391616694875653,0.695341450544443,0.997316497767322
"GENE_0296",197.838276940792,-0.02190413952986,0.168071203181037,-0.130326546816388,0.896308077859534,0.997316497767322
"GENE_0297",30.1387392843825,0.0577072271770982,0.268381743922706,0.215019197407548,0.82975235123703,0.997316497767322
"GENE_0303",25.3191324642768,0.03899601501015,0.274575154969318,0.142023101159708,0.887061758556066,0.997316497767322
"GENE_0304",21.8710775858393,-0.0772472806797622,0.467949699274754,-0.165076034453025,0.868884135945751,0.997316497767322
"GENE_0307",187.487475399546,-0.00799210461928707,0.21426128388937,-0.0373007408254571,0.970245214812055,0.997316497767322
"GENE_0310",196.326858462774,0.00287955976108089,0.203174535274344,0.0141728379355841,0.988692089998431,0.997316497767322
"GENE_0311",22.2539162836661,0.023241864797115,0.282527857057224,0.0822639758047204,0.934436800435399,0.997316497767322
"GENE_0312",63.8223073264566,-0.0779251560788218,0.21967868811406,-0.354723331370051,0.722796870240944,0.997316497767322
"GENE_0318",200.414645369721,-0.0748006837777541,0.172425203139965,-0.433815256793028,0.664422601643489,0.997316497767322
"GENE_0319",85.3644660920222,-0.0802643497854322,0.222057753521533,-0.361457091736493,0.717757775580979,0.997316497767322
"GENE_0322",311.649148835515,0.0519584315988585,0.166986626534764,0.311153250275653,0.755684121000471,0.997316497767322
"GENE_0326",314.421680357544,0.0665711665297259,0.179198590461114,0.371493806722613,0.710269767978805,0.997316497767322
"GENE_0328",18.7493837497321,-0.0929452421102085,0.327916715497449,-0.283441610987139,0.77683833466391,0.997316497767322
"GENE_0329",22.6048081346272,0.0143107814922755,0.296936290165909,0.0481947877919522,0.961561004102,0.997316497767322
"GENE_0332",257.578758299124,-0.0291717270877878,0.16844131314214,-0.173186295829759,0.862504995217996,0.997316497767322
"GENE_0333",205.778595255942,-0.0544585752839732,0.212115182391543,-0.256740581555582,0.797379041748249,0.997316497767322
"GENE_0342",29.1423705780521,-0.0320166304822378,0.262966390216527,-0.121751796706322,0.903095590495864,0.997316497767322
"GENE_0345",503.68985057101,-0.00428922405264561,0.178450585768798,-0.0240359202754468,0.980823956740055,0.997316497767322
"GENE_0353",17.1670673443872,0.0726461149149453,0.314856329919229,0.230727820951167,0.817526258611144,0.997316497767322
"GENE_0355",89.8206585439551,-0.0816319912560013,0.21180185330233,-0.385416793966756,0.699928642060375,0.997316497767322
"GENE_0356",25.8615230640183,-0.0267951417473988,0.28300199262818,-0.0946818130097174,0.924567564187488,0.997316497767322
"GENE_0357",538.079508524414,-0.00529140757900701,0.181472681865048,-0.029158149450516,0.97673845892992,0.997316497767322
"GENE_0359",71.103067557093,0.0269266832836651,0.210423576157098,0.127964193820003,0.898177309221646,0.997316497767322
"GENE_0360",519.357061074776,-0.0576416852877211,0.171016578937862,-0.337053200606152,0.736076795746448,0.997316497767322
"GENE_0362",285.449388315757,0.0797874461045857,0.2008653049344,0.397218654215288,0.691206227321439,0.997316497767322
"GENE_0363",527.104729487304,0.0163702682987637,0.188416411715678,0.0868834521881596,0.930764153015704,0.997316497767322
"GENE_0365",29.5044423062385,0.0489395849489707,0.279185067405833,0.175294421738647,0.860848294716853,0.997316497767322
"GENE_0371",120.455948191913,-0.0598536311911134,0.225086307485789,-0.265914136935638,0.790305337258081,0.997316497767322
"GENE_0373",310.147237051328,-0.0732058874381962,0.171329153575716,-0.427282140315041,0.669173839533802,0.997316497767322
"GENE_0374",76.8584851767681,-0.0855661523784324,0.21713921107547,-0.394061265833248,0.693535807411606,0.997316497767322
"GENE_0388",125.267446652688,0.0348673095719936,0.214952727822489,0.162209197925543,0.871141116828894,0.997316497767322
"GENE_0390",31.9143264385802,-0.0529515066114542,0.267687335830723,-0.197811026237487,0.843192918947646,0.997316497767322
"GENE_0394",19.6420229112067,0.0468035500351202,0.302669812170051,0.154635672780027,0.877108545436211,0.997316497767322
"GENE_0395",51.9326648606376,0.0196440480614208,0.221113857004311,0.0888413251324986,0.929208014813562,0.997316497767322
"GENE_0397",229.991112137363,0.0754079198939094,0.204711226749608,0.368362405380651,0.712603025829867,0.997316497767322
"GENE_0398",198.270582547647,-0.0550226336213175,0.155563595692142,-0.353698648944874,0.723564735221244,0.997316497767322
"GENE_0400",80.2106091824091,-0.0260249009023185,0.217631553562554,-0.119582388106411,0.904813971853027,0.997316497767322
"GENE_0403",83.9337761565115,0.0341903707387252,0.210675132918502,0.162289541556627,0.871077850134075,0.997316497767322
"GENE_0404",167.658577049609,0.0198436602328624,0.199293720685531,0.0995699220457331,0.920685773856955,0.997316497767322
"GENE_0411",74.0264542605391,0.0205117247617285,0.203049066520483,0.101018562228452,0.919535725024258,0.997316497767322
"GENE_0415",194.614868198757,0.0377787015452665,0.17121897481666,0.220645530588649,0.825368446360504,0.997316497767322
"GENE_0421",561.19588419938,-0.0298937730866422,0.207461394638556,-0.144093184848794,0.885426886264298,0.997316497767322
"GENE_0424",32.8673648098869,0.0879530953556948,0.296032527593177,0.297106186508547,0.766385441368755,0.997316497767322
"GENE_0426",289.068407730091,-0.00568274759614751,0.198911333185376,-0.0285692499524472,0.977208137052242,0.997316497767322
"GENE_0427",211.931364406954,-0.079186921622092,0.218699960382018,-0.362080182747957,0.717292112228359,0.997316497767322
"GENE_0428",266.697545878129,0.0366295855834136,0.197789085254458,0.185195181707268,0.8530759481666,0.997316497767322
"GENE_0435",504.674206579365,0.00211681296801561,0.175570522440683,0.012056767494844,0.990380324424959,0.997316497767322
"GENE_0436",201.419712899871,-0.00601810188976615,0.197033522441976,-0.0305435431249442,0.975633567174077,0.997316497767322
"GENE_0439",31.434157875126,0.00218717071889404,0.265418428931223,0.00824046290870326,0.993425136282632,0.997316497767322
"GENE_0444",53.7768902463648,-0.0197120902667729,0.238054274134356,-0.0828050256121323,0.934006572993542,0.997316497767322
"GENE_0449",50.5671675352792,0.0862388675649215,0.255966114079212,0.33691517283508,0.73618084708114,0.997316497767322
"GENE_0454",31.895414856025,-0.0257227992542599,0.262868879627234,-0.0978541061640184,0.922048142992028,0.997316497767322
"GENE_0456",110.934729159189,0.0235368639477809,0.170024855660899,0.138431900772927,0.889899086546143,0.997316497767322
"GENE_0462",338.465443442902,0.0771370374061256,0.189177864117893,0.407748748860251,0.683458143802564,0.997316497767322
"GENE_0464",55.9921328606149,0.00129992885404697,0.221709542283139,0.00586320661104822,0.995321864771788,0.997316497767322
"GENE_0474",129.230746009631,0.00540586154878713,0.222206589790651,0.024328088351836,0.98059090849327,0.997316497767322
"GENE_0482",284.023970538979,-0.0548648648243429,0.212007946838296,-0.258786831543583,0.79579971876418,0.997316497767322
"GENE_0483",210.74545001326,-0.0337784628754027,0.18616167776886,-0.181446919044974,0.856016793947197,0.997316497767322
"GENE_0487",107.682719199259,-0.0717160301679209,0.215728535117397,-0.332436458296507,0.739559712662423,0.997316497767322
"GENE_0490",204.25299112285,-0.0255531257392723,0.161373100773101,-0.158348111406754,0.874182498909843,0.997316497767322
"GENE_0491",221.643880947645,0.00469010445264955,0.182494720637077,0.0256999459287189,0.979496666986421,0.997316497767322
"GENE_0494",72.6472654738659,0.0851039577661497,0.197209821869073,0.431540158393581,0.666075659429858,0.997316497767322
"GENE_0500",83.9263333314437,-0.095236619420682,0.23058242991372,-0.413026350083646,0.679587308235177,0.997316497767322
"GENE_0501",28.7851449772591,-0.0437875952423601,0.246430885256939,-0.177687123903748,0.858968697965089,0.997316497767322
"GENE_0502",192.145596416983,0.0779478313128444,0.184636951612671,0.422168101412128,0.672902322815393,0.997316497767322
"GENE_0509",287.407946908603,-0.0787667380218742,0.187132762273022,-0.420913671476486,0.673818121668415,0.997316497767322
"GENE_0511",53.4148955224144,-0.0710282358433182,0.227862095626435,-0.311715889595628,0.755256451084729,0.997316497767322
"GENE_0516",285.076932156344,-0.0169721012958156,0.180824103204634,-0.0938597288471478,0.925220584286101,0.997316497767322
"GENE_0525",30.6621408198721,0.0922009471212361,0.288759547679041,0.319300081546458,0.749498970852029,0.997316497767322
"GENE_0526",33.0083277517821,0.0575419889927182,0.290881384016723,0.197819427967965,0.843186345220895,0.997316497767322
"GENE_0527",530.581020910351,0.0317960651318157,0.195678557086017,0.162491310265737,0.870918970744623,0.997316497767322
"GENE_0532",181.65426385205,0.0282810314486372,0.176321157504918,0.16039499654401,0.872569930774146,0.997316497767322
"GENE_0534",553.826350121427,0.0270966211655768,0.178223468943869,0.152037334511264,0.879157489243219,0.997316497767322
"GENE_0535",29.254150584285,-0.0554192146647764,0.240714489933631,-0.230227996162825,0.817914608309458,0.997316497767322
"GENE_0538",311.951174611698,-0.0631662037899334,0.200322592227478,-0.315322416146674,0.752516866865739,0.997316497767322
"GENE_0541",81.2925682865502,-0.0153326125325919,0.183307501526015,-0.0836442175303769,0.933339309589796,0.997316497767322
"GENE_0544",29.0305073866667,-0.0121925276507056,0.262530708218662,-0.0464422913930145,0.962957729202823,0.997316497767322
"GENE_0545",83.1528591677772,-0.00975732439284761,0.200012271545675,-0.0487836287115983,0.961091729035169,0.997316497767322
"GENE_0548",294.109375798998,-0.0354090194491824,0.215891850620973,-0.164012765407008,0.869721094555662,0.997316497767322
"GENE_0551",123.054156720017,-0.0602536399654003,0.209448042991019,-0.287678218926992,0.773593064303013,0.997316497767322
"GENE_0553",20.2133489673927,-0.0656176510773031,0.289776886878016,-0.226441976736831,0.820857682953001,0.997316497767322
"GENE_0554",22.9126555777244,-0.0741003009230675,0.27137606638233,-0.273053928118593,0.784811761390301,0.997316497767322
"GENE_0558",205.866761527625,-0.0215394567901679,0.230542151183707,-0.0934295818772173,0.92556229035498,0.997316497767322
"GENE_0559",83.1870429944078,0.073708177278187,0.227708251274758,0.323695680176513,0.746168441650509,0.997316497767322
"GENE_0560",87.3621589626689,0.0709361929587093,0.253890286129646,0.279397034207471,0.779940146857229,0.997316497767322
"GENE_0561",198.33463318861,-0.0681481068300787,0.176284479543954,-0.386580299107313,0.699066945180533,0.997316497767322
"GENE_0562",18.1737024815231,0.0772107343144706,0.316269308590549,0.244129709134786,0.807130363966589,0.997316497767322
"GENE_0563",77.811842055088,0.0239097947654189,0.206433319423429,0.115823331389522,0.907792559183386,0.997316497767322
"GENE_0565",206.279522147005,-0.0562265934801607,0.17219597506638,-0.326526758006311,0.74402584775864,0.997316497767322
"GENE_0568",181.926052898461,-0.00951560042674337,0.197542282372588,-0.0481699427203936,0.961580804603831,0.997316497767322
"GENE_0570",278.447509934786,0.00215395573597668,0.234288030899737,0.00919362260079973,0.992664653802993,0.997316497767322
"GENE_0572",117.14885863741,0.0395033024731515,0.192520579373459,0.205190024888308,0.837423662626441,0.997316497767322
"GENE_0579",33.4921360334492,-0.0320458107950571,0.2634823994708,-0.121624104150488,0.903196722853969,0.997316497767322
"GENE_0583",126.202706760235,-0.0275475998398075,0.197892733611717,-0.139204706191276,0.889288389711866,0.997316497767322
"GENE_0590",501.265801570213,-0.0459079801358257,0.219314979294118,-0.209324416798086,0.83419499211449,0.997316497767322
"GENE_0591",19.2999724191244,0.0684607004864728,0.318644326086315,0.214849896520448,0.829884349365656,0.997316497767322
"GENE_0593",496.495970415451,-0.0220080142978837,0.1367770437882,-0.16090429861873,0.872168776615184,0.997316497767322
"GENE_0594",209.660660736308,-0.0593692493329164,0.202307162508943,-0.293460936314066,0.769169854022221,0.997316497767322
"GENE_0596",334.358832864938,0.0265662807317798,0.200460105839194,0.132526522524591,0.894567846097817,0.997316497767322
"GENE_0599",85.8431866181711,0.0751854677653521,0.187077169863732,0.401895473510303,0.687760954141273,0.997316497767322
"GENE_0600",79.9217600069771,0.057938127413345,0.186866381151476,0.310051102056607,0.756522095966377,0.997316497767322
"GENE_0601",200.271109964138,-0.0918769945481422,0.214236645703503,-0.428857510564729,0.668026923077275,0.997316497767322
"GENE_0603",470.765161950506,-0.0316896412589437,0.141874905648835,-0.223363258738518,0.823252797254278,0.997316497767322
"GENE_0605",483.813492284464,-0.0768766198179648,0.200348162640453,-0.383715122738253,0.7011896027722,0.997316497767322
"GENE_0607",511.813780197308,-0.0121343057524228,0.157628154962,-0.0769805733965995,0.938638999285319,0.997316497767322
"GENE_0608",47.8397304239249,0.0831157887534468,0.246521969655593,0.337153677903697,0.736001054635558,0.997316497767322
"GENE_0612",80.2092988125671,0.0804586084055442,0.210449437452461,0.382318001794229,0.702225503570901,0.997316497767322
"GENE_0613",200.252423979851,-0.0586788598359417,0.190608617244885,-0.307849984350675,0.75819648530556,0.997316497767322
"GENE_0616",520.487210514567,-0.053026422922134,0.183653780852928,-0.288730363599746,0.772787725023564,0.997316497767322
"GENE_0619",115.306844660423,-0.0715579585357788,0.186568383098706,-0.383548151874803,0.701313374796113,0.997316497767322
"GENE_0622",124.700953286382,-0.0806273965030824,0.215145150193266,-0.374758140867476,0.707840347910892,0.997316497767322
"GENE_0623",298.406208944946,-0.0708160689213401,0.193953185084465,-0.365119391519661,0.715022286357124,0.997316497767322
"GENE_0628",19.9921106809752,0.0561146161617625,0.315182120992056,0.178038703417371,0.858692580345655,0.997316497767322
"GENE_0629",89.5706945359716,-0.0624383473877585,0.18651781089398,-0.334758096765621,0.737807572397716,0.997316497767322
"GENE_0631",83.8892811827091,0.00903679943602703,0.215374916036178,0.0419584583123369,0.96653181439715,0.997316497767322
"GENE_0634",46.9337824150521,-0.0550363737457381,0.237935860888547,-0.231307603402911,0.817075840182389,0.997316497767322
"GENE_0641",201.356287279837,0.0254055716234165,0.207575471594585,0.122391973522941,0.902588594922695,0.997316497767322
"GENE_0642",86.7452924133584,0.0574581691039249,0.209133504169328,0.274743969562156,0.783512947739332,0.997316497767322
"GENE_0643",28.7490589716445,-0.0030980964235745,0.251576540175274,-0.0123147270465523,0.990174517762843,0.997316497767322
"GENE_0644",83.7856483037305,0.0600946253705409,0.264501076890844,0.227199927035991,0.820268284428066,0.997316497767322
"GENE_0645",301.2723753817,0.0612039398289772,0.198214732689128,0.308775937079142,0.757491974718968,0.997316497767322
"GENE_0647",51.8248430169484,0.0460196263349695,0.266233754244438,0.172854214017947,0.862766021734581,0.997316497767322
"GENE_0648",200.518340287984,0.0156155353672695,0.20733568330147,0.0753152333386063,0.939963901454973,0.997316497767322
"GENE_0653",19.9698560209254,0.0731809793836497,0.315012850822287,0.232311092047906,0.816296397874885,0.997316497767322
"GENE_0664",101.792964131405,0.0551420057516558,0.195559406184056,0.281970613572826,0.777966043364181,0.997316497767322
"GENE_0665",187.249918813834,0.0581367775293117,0.191934931895397,0.302898367458175,0.761967315528711,0.997316497767322
"GENE_0667",31.1821367199861,0.083059835562637,0.241220736606607,0.344331240883716,0.730597192296758,0.997316497767322
"GENE_0668",203.482471304992,-0.0420425195799576,0.201805389254026,-0.208331996164066,0.834969750361879,0.997316497767322
"GENE_0669",118.663314121148,-0.0591501645677073,0.214066853264946,-0.276316317381928,0.782305124152917,0.997316497767322
"GENE_0670",38.0908610634092,-0.0619942542947983,0.239887067897894,-0.258430997710913,0.796074296171971,0.997316497767322
"GENE_0674",494.070783007475,-0.023412656504629,0.150453637988066,-0.155613761273662,0.876337477164064,0.997316497767322
"GENE_0675",498.280623863345,-0.0379708636625408,0.176204760007623,-0.215492837202004,0.829383095976645,0.997316497767322
"GENE_0676",18.2415622625235,0.0118351935685727,0.308399936446056,0.0383761219439902,0.969387798882932,0.997316497767322
"GENE_0686",315.92881102646,0.0337880948443438,0.181348855903093,0.186315456340122,0.852197387273807,0.997316497767322
"GENE_0691",38.2715785949561,-0.0853450692986329,0.246102342665084,-0.346786903263158,0.728751416965187,0.997316497767322
"GENE_0698",128.457482180042,0.0409964727205864,0.193542801563182,0.211821221918208,0.832246511482787,0.997316497767322
"GENE_0700",22.4515761488624,-0.0409287212896446,0.321930539593647,-0.127135255143257,0.898833348283657,0.997316497767322
"GENE_0703",505.219268371503,-0.0090149603819078,0.207958446330551,-0.0433498159895775,0.965422681101295,0.997316497767322
"GENE_0712",282.130269817771,-0.0487546844745325,0.171285907389013,-0.28463920481096,0.775920572027009,0.997316497767322
"GENE_0714",130.353774310798,0.0112118673774354,0.209374616797333,0.053549315332183,0.957294239032161,0.997316497767322
"GENE_0716",18.1400299441195,-0.0820466014190724,0.297978603273873,-0.275343935831739,0.783052012533487,0.997316497767322
"GENE_0717",305.968484075949,-0.0113753132537441,0.198618517891823,-0.057272168650154,0.954328390151947,0.997316497767322
"GENE_0724",506.000056821573,0.0314055505559893,0.18695145592103,0.167987729227716,0.866592932553073,0.997316497767322
"GENE_0729",30.7374827624563,0.0567247308464264,0.251577212261351,0.225476426646694,0.821608662044577,0.997316497767322
"GENE_0733",31.6286480092851,-0.0379889323213511,0.24092155111297,-0.157681752196331,0.874707580232087,0.997316497767322
"GENE_0735",508.043436522198,-0.0407244666878281,0.203244702118407,-0.200371602621665,0.841189966947387,0.997316497767322
"GENE_0736",80.8622478512172,0.00503816920608919,0.213118730989958,0.0236401989758779,0.981139606955956,0.997316497767322
"GENE_0737",493.222971955863,0.00617307592674541,0.158571324001049,0.0389293333182018,0.968946729683353,0.997316497767322
"GENE_0740",272.053035228735,0.0394933009785636,0.165587919646014,0.238503515612675,0.811490588954801,0.997316497767322
"GENE_0741",22.8660230677145,0.0738565195272083,0.299887653052038,0.246280628013692,0.805465004801057,0.997316497767322
"GENE_0745",26.1718589659812,0.00241973260619792,0.289477643301824,0.00835896195159704,0.993330590982336,0.997316497767322
"GENE_0752",18.5198667068986,0.00212121977870973,0.3012074486841,0.00704238818786458,0.994381033639417,0.997316497767322
"GENE_0755",56.1576655607288,-0.0284523696970571,0.26436832583924,-0.107623973510196,0.914293979333318,0.997316497767322
"GENE_0758",28.4085215527798,-0.0690619896651119,0.271891852892634,-0.254005366215896,0.799491412394101,0.997316497767322
"GENE_0765",313.515102658075,0.0140964337594746,0.229620120401806,0.0613902376447136,0.951048426927559,0.997316497767322
"GENE_0767",23.5784777191143,0.0290031595103849,0.27800432711639,0.104326288051777,0.916910416889942,0.997316497767322
"GENE_0773",227.598996975428,0.0213867348997508,0.182823659285518,0.116980127098052,0.906875801624075,0.997316497767322
"GENE_0777",122.325186490042,-0.0149014809974203,0.188210275811681,-0.0791746408805561,0.936893714904335,0.997316497767322
"GENE_0779",27.3808704430139,-0.0304559929241972,0.262315610544228,-0.116104386090519,0.907569812728346,0.997316497767322
"GENE_0783",30.12037735459,0.00840347812044004,0.279998211769403,0.0300126135354066,0.976056993556367,0.997316497767322
"GENE_0785",51.0052548037304,0.0651652063312863,0.219147666468259,0.297357518706341,0.766193572757936,0.997316497767322
"GENE_0790",290.132562657017,-0.0217805630946144,0.161695394592065,-0.134701196342442,0.892848127267706,0.997316497767322
"GENE_0793",514.358569036728,-0.0153505669680216,0.175480742707538,-0.0874772167656334,0.93029219438544,0.997316497767322
"GENE_0798",524.600370176953,0.0127537523634345,0.202883911877497,0.0628623149337505,0.949876143791817,0.997316497767322
"GENE_0801",26.4184110370381,-0.0551202122679438,0.283225230945674,-0.194616179087931,0.845693436160633,0.997316497767322
"GENE_0802",20.3504729650843,0.0765947172131596,0.29566741685835,0.259057010836791,0.795591253140873,0.997316497767322
"GENE_0803",177.408100719072,-0.0525784477628365,0.182930081652555,-0.287423737462166,0.773787887772902,0.997316497767322
"GENE_0807",128.634998633153,-0.00379622311950714,0.226028794036392,-0.0167953075876515,0.986599913372842,0.997316497767322
"GENE_0809",204.957492573614,-0.0133033699192928,0.172761988058477,-0.0770040335191664,0.938620336213402,0.997316497767322
"GENE_0816",315.427941106456,0.00157342292302448,0.217409477426757,0.0072371404487394,0.994225647778073,0.997316497767322
"GENE_0817",129.076068164468,0.0577217299996584,0.180090441573376,0.320515233875643,0.748577784033219,0.997316497767322
"GENE_0824",19.5500848040239,0.0143067168950321,0.31023106990136,0.0461163251623411,0.963217534253546,0.997316497767322
"GENE_0831",22.7493736948043,-0.0269661638312571,0.318845578269952,-0.0845743697547096,0.932599776017507,0.997316497767322
"GENE_0832",186.69667983988,-0.0316751178174585,0.15148347594794,-0.209099491672242,0.834370571520634,0.997316497767322
"GENE_0834",52.5258739182039,0.0116132722536242,0.219309779376099,0.0529537364300949,0.957768768940502,0.997316497767322
"GENE_0836",199.066257778579,0.0478497952630039,0.168139090687796,0.284584596403297,0.775962413772522,0.997316497767322
"GENE_0839",74.4865421898656,0.00477434391910454,0.221608657267819,0.0215440316184698,0.98281167945082,0.997316497767322
"GENE_0841",83.5045431363619,-0.0790951081028214,0.20170637303967,-0.392129940719651,0.694962205994348,0.997316497767322
"GENE_0849",468.920879215511,-0.0298090458149734,0.206379438448487,-0.144438060492222,0.88515456397397,0.997316497767322
"GENE_0855",110.606180907949,0.0867597026695965,0.225768581767782,0.384285988733519,0.700766491618094,0.997316497767322
"GENE_0856",31.4159649206629,0.100906845946891,0.248529167322105,0.406016110841877,0.684730762826162,0.997316497767322
"GENE_0859",28.5026408506015,-0.0541558996457765,0.267405156414117,-0.202523767200315,0.839507279824099,0.997316497767322
"GENE_0866",311.75127922547,-0.0876109480721403,0.206688062110485,-0.42388005953294,0.671653287287213,0.997316497767322
"GENE_0867",122.506861112797,0.0264981102325516,0.197388482746194,0.134243446547098,0.893210071437422,0.997316497767322
"GENE_0870",314.58490252218,-0.0883585336307049,0.20749829783871,-0.425827751605879,0.67023336347533,0.997316497767322
"GENE_0873",75.8921589463202,-0.057132147355134,0.227531783134113,-0.251095238512058,0.801740477123737,0.997316497767322
"GENE_0874",119.109505005776,0.0707894620711173,0.186997738680621,0.378557850862683,0.705016226658888,0.997316497767322
"GENE_0875",29.1663324096474,-0.0300767300390374,0.311869615431156,-0.0964400780032923,0.923171062805108,0.997316497767322
"GENE_0876",515.350981298174,-0.0314573531833044,0.176201222582092,-0.178530845145802,0.858306099368673,0.997316497767322
"GENE_0877",530.823074119208,0.0631041363849205,0.202796019374961,0.311170488352849,0.755671016987456,0.997316497767322
"GENE_0880",321.891789987611,0.0257584302885873,0.18393106516327,0.140043935839345,0.888625276635325,0.997316497767322
"GENE_0883",43.0328999527832,-0.0204076820447357,0.230595184766713,-0.088500035529283,0.929479256102794,0.997316497767322
"GENE_0884",50.2687122956066,0.0792738983724119,0.237845398798683,0.333300113320716,0.738907753853517,0.997316497767322
"GENE_0889",56.8517561643674,-0.0200788623572459,0.230683550439835,-0.0870407201508837,0.930639144912163,0.997316497767322
"GENE_0890",287.593599248167,0.0207981369677792,0.178444325195376,0.116552526649462,0.907214659468188,0.997316497767322
"GENE_0892",135.13600458587,-0.0517152033754617,0.170326548254764,-0.303623856089125,0.761414474561622,0.997316497767322
"GENE_0894",198.192438776123,-0.0124307342107407,0.198142337300152,-0.0627363862772559,0.949976422390161,0.997316497767322
"GENE_0905",118.755937915548,-0.041092789089564,0.201533079836634,-0.203900963171279,0.83843089238993,0.997316497767322
"GENE_0910",26.4278971971131,-0.0420111110492246,0.254955371310447,-0.164778293680543,0.869118489613733,0.997316497767322
"GENE_0911",19.412712837523,-0.107893210717805,0.325783054042008,-0.331181162983058,0.740507647894118,0.997316497767322
"GENE_0915",29.4088449055189,-0.105096693001998,0.258839566896866,-0.406030245924005,0.684720377010068,0.997316497767322
